#,nl,bash
860,add more swap space,sudo fallocate -l 2G /swapfile && sudo chmod 600 /swapfile && sudo mkswap /swapfile && sudo swapon /swapfile
861,disable swap temporarily,sudo swapoff -a
862,show file system types,df -hT
863,check for errors on a disk,sudo fsck /dev/sdb1
864,show inodes used on my drive,df -i
865,see all symbolic links in my home,find ~ -type l 2>/dev/null
866,create a shortcut to my projects folder on the desktop,ln -s ~/projects ~/Desktop/projects
867,remove a broken shortcut,rm ~/Desktop/old_link
868,find broken shortcuts in my home,find ~ -xtype l 2>/dev/null
869,make a hard link to this file,ln ~/Documents/original.txt ~/Documents/linked.txt
870,show file creation dates,stat ~/Documents/file.txt
871,when was this file last modified,stat -c '%y' ~/Documents/file.txt
872,update the modification time of a file,touch ~/Documents/file.txt
873,my downloads folder is a mess clean it up,find ~/Downloads -type f -mtime +30 -delete
874,delete files in tmp that are older than a week,find /tmp -type f -mtime +7 -delete 2>/dev/null
875,remove empty folders in this directory,find ~/projects -type d -empty -delete
876,delete files older than 90 days from this folder,find ~/Downloads/old -type f -mtime +90 -delete
877,clean out the cache folder,rm -rf ~/.cache/thumbnails/*
878,clear browser cache for firefox,rm -rf ~/.cache/mozilla/firefox/*/cache2/*
879,find duplicate files in my pictures folder,fdupes -r ~/Pictures/
880,show me which programs auto start when I log in,ls ~/.config/autostart/
881,stop a program from auto starting,rm ~/.config/autostart/spotify.desktop
882,add a startup script,cp ~/scripts/launcher.desktop ~/.config/autostart/
883,see all the desktop apps installed,ls /usr/share/applications/
884,find an installed app by name,ls /usr/share/applications/ | grep -i firefox
885,see what wallpaper I'm using,gsettings get org.gnome.desktop.background picture-uri
886,change my desktop wallpaper,gsettings set org.gnome.desktop.background picture-uri 'file:///home/$USER/Pictures/wallpaper.jpg'
887,toggle dark mode,gsettings set org.gnome.desktop.interface color-scheme prefer-dark
888,switch to light mode,gsettings set org.gnome.desktop.interface color-scheme default
889,see the size of every subfolder,du -sh ~/Documents/*/
890,rank folders by size,du -h --max-depth=1 ~ | sort -hr
891,find empty files in my home,find ~ -type f -empty 2>/dev/null
892,find folders with no files inside,find ~ -type d -empty 2>/dev/null
893,show me only files modified today,find ~ -type f -newermt '1 day ago' 2>/dev/null
894,show files I haven't touched in a year,find ~ -type f -atime +365 2>/dev/null | head -20
895,find old downloads and list them,find ~/Downloads -type f -mtime +60 -ls
896,search for a config file across the system,sudo find /etc -name '*.conf' -type f 2>/dev/null
897,where is the apache config,find /etc -name 'apache2.conf' 2>/dev/null
898,where is the nginx config,find /etc -name 'nginx.conf' 2>/dev/null
899,find python on my system,which python3
900,where is the docker binary,command -v docker
901,find all the binaries for a command,type -a python3
902,show me the man page for cp,man cp
903,quick help for the curl command,curl --help | less
904,what does this command do explain it,tldr tar
905,show examples for the find command,tldr find
906,list all the things I can do with ssh,ssh --help 2>&1 | less
907,see my git config,git config --list
908,set my git username,git config --global user.name 'Aditya Mavalankar'
909,set my git email,git config --global user.email 'aditya@example.com'
910,clone a github repo,git clone https://github.com/torvalds/linux.git ~/projects/linux
911,commit all my changes,git -C ~/projects/myapp add -A && git -C ~/projects/myapp commit -m 'updates'
912,push my changes to github,git -C ~/projects/myapp push
913,pull the latest changes,git -C ~/projects/myapp pull
914,see what changed in my project,git -C ~/projects/myapp status
915,show the last 10 commits,git -C ~/projects/myapp log --oneline -10
916,create a new branch and switch to it,git -C ~/projects/myapp checkout -b feature/new-thing
917,switch back to main branch,git -C ~/projects/myapp checkout main
918,see what branches I have,git -C ~/projects/myapp branch
919,delete an old branch,git -C ~/projects/myapp branch -d old-feature
920,merge a feature branch into main,git -C ~/projects/myapp checkout main && git -C ~/projects/myapp merge feature/new-thing
921,undo my last commit but keep the changes,git -C ~/projects/myapp reset HEAD~1
922,see what I changed since my last commit,git -C ~/projects/myapp diff
923,check my email with mutt,mutt
924,send a quick email from terminal,echo 'hi there' | mail -s 'Subject' friend@example.com
925,check the spelling of words in a file,aspell check ~/Documents/essay.txt
926,translate a word using an online service,trans :es 'hello world'
927,do a quick calculation,echo '15 * 24 + 100' | bc
928,calculate a percentage,echo 'scale=2; 87/120 * 100' | bc
929,show me random numbers,shuf -i 1-100 -n 5
930,pick a random line from this file,shuf -n 1 ~/Documents/wordlist.txt
931,shuffle the lines in this file,shuf ~/Documents/playlist.txt -o ~/Documents/shuffled.txt
932,see what my prompt looks like,echo $PS1
933,make terminal text colorful,echo -e '\033[1;32mhello\033[0m'
934,clear my terminal,clear
935,reset the terminal if it gets weird,reset
936,what are the keyboard shortcuts in my terminal,bind -p | head -30
937,set up a useful alias,"echo 'alias ll=""ls -lah""' >> ~/.bashrc && source ~/.bashrc"
938,show my current aliases,alias
939,remove an alias,unalias ll
940,see my recently used files,ls -lt ~ | head -20
941,find files modified after a specific date,find ~/projects -type f -newermt '2026-05-01' 2>/dev/null
942,show files that haven't been read in 60 days,find ~/Documents -type f -atime +60 2>/dev/null
943,tell me what programs are listening on the network,sudo ss -tlnp
944,monitor disk activity,iostat -x 2
945,see disk read write speeds in real time,sudo iotop
946,watch what cpu cores are doing,mpstat -P ALL 2
947,check virtual memory stats,vmstat 2 5
948,show context switches and interrupts,vmstat 1 5
949,see open files for a process,lsof -p 4523
950,what files is firefox using,lsof -c firefox 2>/dev/null | head -20
951,who has this file open,lsof ~/Documents/report.pdf
952,see network connections by process,sudo lsof -i -P -n | grep LISTEN
953,monitor a folder for changes,inotifywait -m -r ~/projects/myapp
954,watch a command refresh every 2 seconds,watch -n 2 'df -h /'
955,keep checking my battery every 10 seconds,watch -n 10 acpi -b
956,send my desktop a notification,notify-send 'Done' 'Your script finished'
957,make my speakers beep,paplay /usr/share/sounds/freedesktop/stereo/bell.oga
958,speak this text out loud,espeak 'hello world'
959,show only directories not files,ls -d ~/projects/*/
960,list files showing hidden ones too,ls -A ~/
961,show me what's in slash etc,ls /etc/ | head -30
962,look at the configuration for nginx,cat /etc/nginx/nginx.conf
963,see what's in my crontab folder,ls /etc/cron.daily/
964,check disk partition table,sudo fdisk -l
965,show me the gpt partitions,sudo parted -l
966,see the boot loader entries,ls /boot/grub/
967,view kernel boot parameters,cat /proc/cmdline
968,list loaded kernel modules,lsmod | head -20
969,show the firewall rules,sudo ufw status verbose
970,allow web traffic through the firewall,sudo ufw allow 80/tcp
971,allow ssh through firewall,sudo ufw allow 22/tcp
972,block a specific ip address,sudo ufw deny from 192.168.1.50
973,show me what is using port 22,sudo lsof -i :22
974,see open udp connections,ss -unap 2>/dev/null
975,see established tcp connections,ss -tan state established
976,how do I open a port for an app,sudo ufw allow 8080/tcp
977,block all outgoing connections to a specific port,sudo ufw deny out 25/tcp
978,check if my web app is reachable from outside,curl -I http://localhost:8080
979,test a web server response time,curl -w 'time_total: %{time_total}\n' -o /dev/null -s https://example.com
980,see my dns servers,resolvectl status | grep 'DNS Servers'
981,see open files by everyone on the system,sudo lsof | head -30
982,check how many processes I have,ps -e | wc -l
983,see threads of a process,ps -eLf | grep firefox | head
984,show me the process tree,pstree -p
985,what process started this one,ps -p $$ -o ppid=
986,stop all instances of a program,killall firefox
987,pause a process temporarily,kill -STOP 4523
988,resume a paused process,kill -CONT 4523
989,lower the priority of a running task,renice -n 10 -p 4523
990,give a process more priority,sudo renice -n -5 -p 4523
991,run a command at lower priority,nice -n 19 ~/scripts/heavy_task.sh
992,see disk usage tree,ncdu ~
993,interactively find what's filling my disk,ncdu /
994,show me which folder eats the most space in slash var,sudo du -sh /var/* | sort -hr | head
995,find biggest folders under root,sudo du -h --max-depth=1 / 2>/dev/null | sort -hr | head
996,do a quick smart test,sudo smartctl -t short /dev/sda
997,see drive temperature,sudo smartctl -a /dev/sda | grep -i temperature
998,format a usb drive as fat32,sudo mkfs.vfat -F32 /dev/sdb1
999,format a drive as ext4,sudo mkfs.ext4 /dev/sdb1
1000,label a usb drive,sudo fatlabel /dev/sdb1 MYDRIVE
1001,show all the cron jobs system wide,for u in $(cut -d: -f1 /etc/passwd); do sudo crontab -u $u -l 2>/dev/null && echo --$u--; done
1002,back up my home folder to an external drive,"rsync -aAXv ~/ /media/backup/home_backup/ --exclude={.cache,.local/share/Trash}"
1003,make a full system snapshot,"sudo rsync -aAXv --exclude={/proc,/sys,/dev,/tmp,/run,/mnt,/media} / /media/backup/system/"
1004,check if a package is installed,dpkg -l | grep nginx
1005,show me which package installed a file,dpkg -S /usr/bin/python3
1006,see what files a package installed,dpkg -L nginx | head -20
1007,fix broken package installs,sudo apt --fix-broken install
1008,see my recent apt history,less /var/log/apt/history.log
1009,what did I install yesterday,grep -A1 'Start-Date' /var/log/apt/history.log | tail -20
1010,add a new repository,sudo add-apt-repository ppa:graphics-drivers/ppa
1011,list my repositories,grep -rh ^deb /etc/apt/sources.list /etc/apt/sources.list.d/
1012,show me what python is installed,ls /usr/bin/python*
1013,install pip for python,sudo apt install -y python3-pip
1014,see installed pip packages,pip list --user
1015,update a pip package,pip install --upgrade requests
1016,uninstall a python package,pip uninstall -y requests
1017,show me node js version,node --version
